Article.ID,Author,Journal,Year,Consumer.Sp,Habitat,Trophic.Level,Defence,Comparison.ID,mean,n,sd,Trait,n_foods,treat,Trait_type,M.F
a81,Messelink,BioControl,2013,Orius_majusculus,Terrestrial,Secondary.Consumer,N,c137,7.99154334,11,3.128849778,Daily.Egg.Production,1,single,Repro,F
a81,Messelink,BioControl,2013,Orius_majusculus,Terrestrial,Secondary.Consumer,N,c137,9.589852008,11,1.283630678,Daily.Egg.Production,2,mix,Repro,F
a82,Michaud,Biological Control,2005,Coleomegilla_maculata,Terrestrial,Secondary.Consumer,N,c138,153.9,18,39.58181401,Eggs.Laid,1,single,Repro,F
a82,Michaud,Biological Control,2005,Coleomegilla_maculata,Terrestrial,Secondary.Consumer,N,c138,155.2,16,32.92035844,Eggs.Laid,2,mix,Repro,F
a82,Michaud,Biological Control,2005,Coleomegilla_maculata,Terrestrial,Secondary.Consumer,N,c138,162.1,17,30.4,Eggs.Laid,2,mix,Repro,F
a83,Miura,Ecological Research,2004,Parapodisma_subastris,Terrestrial,Primary.Consumer,N,c139,330.6951518,9,52.24007882,Mass,1,single,Size,M
a83,Miura,Ecological Research,2004,Parapodisma_subastris,Terrestrial,Primary.Consumer,N,c139,314.3850606,11,52.55801931,Mass,1,single,Size,M
a83,Miura,Ecological Research,2004,Parapodisma_subastris,Terrestrial,Primary.Consumer,N,c139,395.9569928,11,46.7023089,Mass,1,single,Size,M
a83,Miura,Ecological Research,2004,Parapodisma_subastris,Terrestrial,Primary.Consumer,N,c139,377.7951634,14,53.26603248,Mass,2,mix,Size,M
a83,Miura,Ecological Research,2004,Parapodisma_subastris,Terrestrial,Primary.Consumer,N,c139,391.0317509,10,38.78627968,Mass,2,mix,Size,M
a83,Miura,Ecological Research,2004,Parapodisma_subastris,Terrestrial,Primary.Consumer,N,c139,409.8068492,9,52.24007882,Mass,2,mix,Size,M
a83,Miura,Ecological Research,2004,Parapodisma_subastris,Terrestrial,Primary.Consumer,N,c140,452.7165872,4,47.98557646,Mass,1,single,Size,F
a83,Miura,Ecological Research,2004,Parapodisma_subastris,Terrestrial,Primary.Consumer,N,c140,451.1774492,11,52.57311135,Mass,1,single,Size,F
a83,Miura,Ecological Research,2004,Parapodisma_subastris,Terrestrial,Primary.Consumer,N,c140,595.5509876,15,55.27677424,Mass,1,single,Size,F
a83,Miura,Ecological Research,2004,Parapodisma_subastris,Terrestrial,Primary.Consumer,N,c140,545.9931276,13,57.58269176,Mass,2,mix,Size,F
a83,Miura,Ecological Research,2004,Parapodisma_subastris,Terrestrial,Primary.Consumer,N,c140,605.4038576,9,52.24007882,Mass,2,mix,Size,F
a83,Miura,Ecological Research,2004,Parapodisma_subastris,Terrestrial,Primary.Consumer,N,c140,565.0760535,13,51.18461489,Mass,2,mix,Size,F
a84,Miwa,Journal of Insect Science,2015,Colaspis_crinicornis,Terrestrial,Primary.Consumer,N,c141,13.28,23,4.502799129,Adult.Longevity,1,single,Longevity,M
a84,Miwa,Journal of Insect Science,2015,Colaspis_crinicornis,Terrestrial,Primary.Consumer,N,c141,12.11,19,4.369919908,Adult.Longevity,1,single,Longevity,M
a84,Miwa,Journal of Insect Science,2015,Colaspis_crinicornis,Terrestrial,Primary.Consumer,N,c141,12.67,14,4.254550505,Adult.Longevity,2,mix,Longevity,M
a84,Miwa,Journal of Insect Science,2015,Colaspis_crinicornis,Terrestrial,Primary.Consumer,N,c142,16.32,19,3.436538957,Adult.Longevity,1,single,Longevity,F
a84,Miwa,Journal of Insect Science,2015,Colaspis_crinicornis,Terrestrial,Primary.Consumer,N,c142,14.17,18,3.669564007,Adult.Longevity,1,single,Longevity,F
a84,Miwa,Journal of Insect Science,2015,Colaspis_crinicornis,Terrestrial,Primary.Consumer,N,c142,14.17,14,4.18243948,Adult.Longevity,2,mix,Longevity,F
a84,Miwa,Journal of Insect Science,2015,Colaspis_crinicornis,Terrestrial,Primary.Consumer,N,c143,78.85,14,46.47555594,Eggs.Per.Ovipositing.Female,1,single,Repro,F
a84,Miwa,Journal of Insect Science,2015,Colaspis_crinicornis,Terrestrial,Primary.Consumer,N,c143,87.33,21,39.93617408,Eggs.Per.Ovipositing.Female,1,single,Repro,F
a84,Miwa,Journal of Insect Science,2015,Colaspis_crinicornis,Terrestrial,Primary.Consumer,N,c143,73.58,12,29.41846189,Eggs.Per.Ovipositing.Female,2,mix,Repro,F
a85,Munoz-Cardenas,Experimental and Applied Acarology,2014,Balaustium_leander,Terrestrial,Secondary.Consumer,N,c144,22.3655914,10,4.814554617,Fecundity,1,single,Repro,F
a85,Munoz-Cardenas,Experimental and Applied Acarology,2014,Balaustium_leander,Terrestrial,Secondary.Consumer,N,c144,42.58064516,6,11.76235639,Fecundity,1,single,Repro,F
a85,Munoz-Cardenas,Experimental and Applied Acarology,2014,Balaustium_leander,Terrestrial,Secondary.Consumer,N,c144,43.11827957,16,18.48666959,Fecundity,1,single,Repro,F
a85,Munoz-Cardenas,Experimental and Applied Acarology,2014,Balaustium_leander,Terrestrial,Secondary.Consumer,N,c144,37.41935484,28,27.58678417,Fecundity,2,mix,Repro,F
a85,Munoz-Cardenas,Experimental and Applied Acarology,2014,Balaustium_leander,Terrestrial,Secondary.Consumer,N,c144,40.32258065,20,28.90119929,Fecundity,2,mix,Repro,F
a85,Munoz-Cardenas,Experimental and Applied Acarology,2014,Balaustium_leander,Terrestrial,Secondary.Consumer,N,c144,23.44086022,15,14.19575204,Fecundity,2,mix,Repro,F
a85,Munoz-Cardenas,Experimental and Applied Acarology,2014,Balaustium_leander,Terrestrial,Secondary.Consumer,N,c144,36.02150538,20,24.20252633,Fecundity,3,mix,Repro,F
a86,Murray,Journal of Experimental Marine Biology and Ecology,2002,Centropages_hamatus,Marine,Primary.Consumer,N,c145,0.965,167,0.072,Prosome.Length,1,single,Size,F
a86,Murray,Journal of Experimental Marine Biology and Ecology,2002,Centropages_hamatus,Marine,Primary.Consumer,N,c145,0.831,41,0.057,Prosome.Length,1,single,Size,F
a86,Murray,Journal of Experimental Marine Biology and Ecology,2002,Centropages_hamatus,Marine,Primary.Consumer,N,c145,0.983,73,0.047,Prosome.Length,1,single,Size,F
a86,Murray,Journal of Experimental Marine Biology and Ecology,2002,Centropages_hamatus,Marine,Primary.Consumer,N,c145,1.007,63,0.044,Prosome.Length,1,single,Size,F
a86,Murray,Journal of Experimental Marine Biology and Ecology,2002,Centropages_hamatus,Marine,Primary.Consumer,N,c145,1.026,211,0.043,Prosome.Length,4,mix,Size,F
a87,Naidoo,Journal of Applied Phycology,2006,Haliotis_midae,Marine,Primary.Consumer,N,c146,22.81,50,1.82,Live.Weight,1,single,Size,any
a87,Naidoo,Journal of Applied Phycology,2006,Haliotis_midae,Marine,Primary.Consumer,N,c146,23.15,50,2.24,Live.Weight,2,mix,Size,any
a87,Naidoo,Journal of Applied Phycology,2006,Haliotis_midae,Marine,Primary.Consumer,N,c146,27.78,50,2.52,Live.Weight,3,mix,Size,any
a88,Nandakumar,Indian Journal of Geo-Marine Sciences,2015,Macrosetella_gracilis,Marine,Primary.Consumer,N,c147,39.68169761,3,4.201377161,Daily.Nauplius.Production,1,single,Repro,F
a88,Nandakumar,Indian Journal of Geo-Marine Sciences,2015,Macrosetella_gracilis,Marine,Primary.Consumer,N,c147,26.52519894,3,3.901278793,Daily.Nauplius.Production,1,single,Repro,F
a88,Nandakumar,Indian Journal of Geo-Marine Sciences,2015,Macrosetella_gracilis,Marine,Primary.Consumer,N,c147,63.66047745,3,6.902262479,Daily.Nauplius.Production,1,single,Repro,F
a88,Nandakumar,Indian Journal of Geo-Marine Sciences,2015,Macrosetella_gracilis,Marine,Primary.Consumer,N,c147,18.46153846,3,10.80354127,Daily.Nauplius.Production,1,single,Repro,F
a88,Nandakumar,Indian Journal of Geo-Marine Sciences,2015,Macrosetella_gracilis,Marine,Primary.Consumer,N,c147,26.31299735,3,3.000983687,Daily.Nauplius.Production,1,single,Repro,F
a88,Nandakumar,Indian Journal of Geo-Marine Sciences,2015,Macrosetella_gracilis,Marine,Primary.Consumer,N,c147,66.41909814,3,6.602164111,Daily.Nauplius.Production,5,mix,Repro,F
a89,Nesbit,Oikos,2016,Chrysoperla_carnea,Terrestrial,Secondary.Consumer,Y,c148,0.875880282,12,0.452532432,Growth.Rate,1,single,Size,any
a89,Nesbit,Oikos,2016,Chrysoperla_carnea,Terrestrial,Secondary.Consumer,N,c148,1.272007042,11,0.334043415,Growth.Rate,1,single,Size,any
a89,Nesbit,Oikos,2016,Chrysoperla_carnea,Terrestrial,Secondary.Consumer,Y,c148,0.783450704,11,0.501065122,Growth.Rate,2,mix,Size,any
a90,Nielsen,Journal of Applied Entomology,2002,Coccinella_septempunctata,Terrestrial,Secondary.Consumer,N,c149,25.54,26,4.2,Weight,1,single,Size,any
a90,Nielsen,Journal of Applied Entomology,2002,Coccinella_septempunctata,Terrestrial,Secondary.Consumer,N,c149,18.88,20,2.920462292,Weight,1,single,Size,any
a90,Nielsen,Journal of Applied Entomology,2002,Coccinella_septempunctata,Terrestrial,Secondary.Consumer,N,c149,25.44,18,3.339715557,Weight,2,mix,Size,any
a90,Nielsen,Journal of Applied Entomology,2002,Coccinella_septempunctata,Terrestrial,Secondary.Consumer,N,c150,24.76,12,4.11261474,Weight,1,single,Size,M
a90,Nielsen,Journal of Applied Entomology,2002,Coccinella_septempunctata,Terrestrial,Secondary.Consumer,N,c150,24.78,11,3.573373756,Weight,1,single,Size,M
a90,Nielsen,Journal of Applied Entomology,2002,Coccinella_septempunctata,Terrestrial,Secondary.Consumer,N,c150,26.32,18,4.329260907,Weight,2,mix,Size,M
a90,Nielsen,Journal of Applied Entomology,2002,Coccinella_septempunctata,Terrestrial,Secondary.Consumer,N,c151,29.83,15,4.153239699,Weight,1,single,Size,F
a90,Nielsen,Journal of Applied Entomology,2002,Coccinella_septempunctata,Terrestrial,Secondary.Consumer,N,c151,29.6,24,3.644831958,Weight,1,single,Size,F
a90,Nielsen,Journal of Applied Entomology,2002,Coccinella_septempunctata,Terrestrial,Secondary.Consumer,N,c151,31.56,15,4.45257229,Weight,2,mix,Size,F
a91,O'Connor,Aquaculture,1992,Saccostrea_glomerata,Marine,Primary.Consumer,N,c152,10.8,108,1.5,Live.Weight,1,single,Size,any
a91,O'Connor,Aquaculture,1992,Saccostrea_glomerata,Marine,Primary.Consumer,N,c152,19.8,108,2,Live.Weight,2,mix,Size,any
a91,O'Connor,Aquaculture,1992,Saccostrea_glomerata,Marine,Primary.Consumer,N,c152,16.2,108,1.3,Live.Weight,2,mix,Size,any
a91,O'Connor,Aquaculture,1992,Saccostrea_glomerata,Marine,Primary.Consumer,N,c152,15.8,108,1.9,Live.Weight,2,mix,Size,any
a91,O'Connor,Aquaculture,1992,Saccostrea_glomerata,Marine,Primary.Consumer,N,c152,15.3,108,2,Live.Weight,2,mix,Size,any
a91,O'Connor,Aquaculture,1992,Saccostrea_glomerata,Marine,Primary.Consumer,N,c152,13.1,108,1.3,Live.Weight,2,mix,Size,any
a91,O'Connor,Aquaculture,1992,Saccostrea_glomerata,Marine,Primary.Consumer,N,c152,12.6,108,1.3,Live.Weight,2,mix,Size,any
a91,O'Connor,Aquaculture,1992,Saccostrea_glomerata,Marine,Primary.Consumer,N,c152,12.5,108,0.7,Live.Weight,2,mix,Size,any
a91,O'Connor,Aquaculture,1992,Saccostrea_glomerata,Marine,Primary.Consumer,N,c152,11.9,108,0.9,Live.Weight,2,mix,Size,any
a91,O'Connor,Aquaculture,1992,Saccostrea_glomerata,Marine,Primary.Consumer,N,c152,11.8,108,2.4,Live.Weight,2,mix,Size,any
a91,O'Connor,Aquaculture,1992,Saccostrea_glomerata,Marine,Primary.Consumer,N,c152,11.5,108,0.8,Live.Weight,2,mix,Size,any
a91,O'Connor,Aquaculture,1992,Saccostrea_glomerata,Marine,Primary.Consumer,N,c152,7.2,108,0.3,Live.Weight,2,mix,Size,any
a92,Ohs,Aquaculture,2010,Pseudodiaptomus_pelagicus,Marine,Primary.Consumer,N,c153,14.1,19,5.9,Fecundity,1,single,Repro,F
a92,Ohs,Aquaculture,2010,Pseudodiaptomus_pelagicus,Marine,Primary.Consumer,N,c153,28.4,30,7.3,Fecundity,1,single,Repro,F
a92,Ohs,Aquaculture,2010,Pseudodiaptomus_pelagicus,Marine,Primary.Consumer,N,c153,14,15,4.4,Fecundity,2,mix,Repro,F
a92,Ohs,Aquaculture,2010,Pseudodiaptomus_pelagicus,Marine,Primary.Consumer,N,c153,24.2,30,5.7,Fecundity,2,mix,Repro,F
a93,Pacheco,Brazilian Journal of Biology,2021,Doru_luteipes,Terrestrial,Secondary.Consumer,N,c308,59,9,4.921463197,Developmental.Stage,1,single,DevTime,any
a93,Pacheco,Brazilian Journal of Biology,2021,Doru_luteipes,Terrestrial,Secondary.Consumer,N,c308,33.5,14,0.176672,Developmental.Stage,2,mix,DevTime,any
a94,Pan,Aquaculture Research,2012,Acartia_bilobata,Marine,Primary.Consumer,N,c155,10.56,9,4.412346315,Female.Lifespan,1,single,Longevity,F
a94,Pan,Aquaculture Research,2012,Acartia_bilobata,Marine,Primary.Consumer,N,c155,18,9,4.101219331,Female.Lifespan,1,single,Longevity,F
a94,Pan,Aquaculture Research,2012,Acartia_bilobata,Marine,Primary.Consumer,N,c155,12.11,9,2.291025971,Female.Lifespan,2,mix,Longevity,F
a94,Pan,Aquaculture Research,2012,Acartia_bilobata,Marine,Primary.Consumer,N,c155,12.38,8,2.169516075,Female.Lifespan,2,mix,Longevity,F
a94,Pan,Aquaculture Research,2012,Acartia_bilobata,Marine,Primary.Consumer,N,c155,9.78,9,2.404163056,Female.Lifespan,2,mix,Longevity,F
a94,Pan,Aquaculture Research,2012,Acartia_bilobata,Marine,Primary.Consumer,N,c155,13.38,8,2.778038877,Female.Lifespan,3,mix,Longevity,F
a94,Pan,Aquaculture Research,2012,Acartia_bilobata,Marine,Primary.Consumer,N,c154,40.22,9,48.05497685,Egg.production,1,single,Repro,F
a94,Pan,Aquaculture Research,2012,Acartia_bilobata,Marine,Primary.Consumer,N,c154,427.33,9,93.28152657,Egg.production,1,single,Repro,F
a94,Pan,Aquaculture Research,2012,Acartia_bilobata,Marine,Primary.Consumer,N,c154,105,9,28.25598698,Egg.production,2,mix,Repro,F
a94,Pan,Aquaculture Research,2012,Acartia_bilobata,Marine,Primary.Consumer,N,c154,188.5,8,48.78765418,Egg.production,2,mix,Repro,F
a94,Pan,Aquaculture Research,2012,Acartia_bilobata,Marine,Primary.Consumer,N,c154,58.89,9,44.09517887,Egg.production,2,mix,Repro,F
a94,Pan,Aquaculture Research,2012,Acartia_bilobata,Marine,Primary.Consumer,N,c154,223.13,8,63.9742667,Egg.production,3,mix,Repro,F
a95,Pan,Aquaculture Nutrition,2017,Apocyclops_royi,Marine,Primary.Consumer,N,c156,17.76363636,90,3.430538593,Eggs.Per.Clutch,1,single,Repro,F
a95,Pan,Aquaculture Nutrition,2017,Apocyclops_royi,Marine,Primary.Consumer,N,c156,18.98181818,90,2.229850086,Eggs.Per.Clutch,1,single,Repro,F
a95,Pan,Aquaculture Nutrition,2017,Apocyclops_royi,Marine,Primary.Consumer,N,c156,19.65454545,90,2.744430875,Eggs.Per.Clutch,1,single,Repro,F
a95,Pan,Aquaculture Nutrition,2017,Apocyclops_royi,Marine,Primary.Consumer,N,c156,20.87272727,90,2.058323156,Eggs.Per.Clutch,2,mix,Repro,F
a95,Pan,Aquaculture Nutrition,2017,Apocyclops_royi,Marine,Primary.Consumer,N,c156,21.41818182,90,2.744430875,Eggs.Per.Clutch,2,mix,Repro,F
a95,Pan,Aquaculture Nutrition,2017,Apocyclops_royi,Marine,Primary.Consumer,N,c156,22.10909091,90,2.744430875,Eggs.Per.Clutch,2,mix,Repro,F
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c327,8.8,13,0.45033321,Female.Development.Time,1,single,DevTime,F
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c327,8.1,17,0.52,Female.Development.Time,1,single,DevTime,F
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c327,7.8,14,0.39661064,Female.Development.Time,2,mix,DevTime,F
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c327,8,14,0.360555128,Female.Development.Time,2,mix,DevTime,F
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c327,8.2,15,0.448998886,Female.Development.Time,2,mix,DevTime,F
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c328,8.4,9,0.537401154,Male.Development.Time,1,single,DevTime,M
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c328,7.5,7,0.367423461,Male.Development.Time,1,single,DevTime,M
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c328,7.3,9,0.339411255,Male.Development.Time,2,mix,DevTime,M
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c328,7.2,8,0.555607775,Male.Development.Time,2,mix,DevTime,M
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c328,7.6,8,0.317490157,Male.Development.Time,2,mix,DevTime,M
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c157,7.26830003,9,2.016848316,5-day.Egg.Production,1,single,Repro,F
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c157,5.27878301,9,1.377264233,5-day.Egg.Production,1,single,Repro,F
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c157,3.188332162,9,2.410311811,5-day.Egg.Production,1,single,Repro,F
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c157,1.080490009,9,1.229807725,5-day.Egg.Production,1,single,Repro,F
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c157,7.121257154,9,1.770784529,5-day.Egg.Production,2,mix,Repro,F
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c157,6.17861231,9,1.524947947,5-day.Egg.Production,2,mix,Repro,F
a96,Pappas,Experimental and Applied Acarology,2013,Phytoseius_finitimus,Terrestrial,Secondary.Consumer,N,c157,6.992509288,9,0.295140222,5-day.Egg.Production,2,mix,Repro,F
a97,Pascual-Ruiz,Bulletin of Entomological Research,2009,Podisus_maculiventris,Terrestrial,Secondary.Consumer,N,c158,37,18,13.60624856,Weight.Gain,1,single,Size,any
a97,Pascual-Ruiz,Bulletin of Entomological Research,2009,Podisus_maculiventris,Terrestrial,Secondary.Consumer,N,c158,41.3,19,9.75807358,Weight.Gain,1,single,Size,any
a97,Pascual-Ruiz,Bulletin of Entomological Research,2009,Podisus_maculiventris,Terrestrial,Secondary.Consumer,N,c158,41.3,20,12.20491704,Weight.Gain,1,single,Size,any
a97,Pascual-Ruiz,Bulletin of Entomological Research,2009,Podisus_maculiventris,Terrestrial,Secondary.Consumer,N,c158,49.7,18,10.30776406,Weight.Gain,3,mix,Size,any
a98,Pedrotti,Invertebrate Reproduction and Development,1993,Arbacia_lixula,Marine,Primary.Consumer,N,c159,435.5,16,45.4,Post-larval.diameter,1,single,Size,any
a98,Pedrotti,Invertebrate Reproduction and Development,1993,Arbacia_lixula,Marine,Primary.Consumer,N,c159,430.9,7,50.3,Post-larval.diameter,3,mix,Size,any
a98,Pedrotti,Invertebrate Reproduction and Development,1993,Paracentrotus_lividus,Marine,Primary.Consumer,N,c160,318.9,44,24.9,Post-larval.diameter,1,single,Size,any
a98,Pedrotti,Invertebrate Reproduction and Development,1993,Paracentrotus_lividus,Marine,Primary.Consumer,N,c160,322,17,19.4,Post-larval.diameter,3,mix,Size,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c342,58.35,14,1.766720125,Development.Time,1,single,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c342,52.78,18,1.772935419,Development.Time,2,mix,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c343,27.2,15,1.758578972,Development.Time,1,single,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c343,21.11,19,1.781909089,Development.Time,2,mix,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c344,19.43,14,1.44222051,Development.Time,1,single,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c344,17.05,20,1.394847662,Development.Time,2,mix,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c345,17.28,14,1.766720125,Development.Time,1,single,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c345,14.47,17,1.76,Development.Time,2,mix,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c346,15.75,12,1.724644891,Development.Time,1,single,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c346,13.68,16,1.781572339,Development.Time,2,mix,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c347,20.8,17,0.96,Development.Time,1,single,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c347,16.83,18,0.783390069,Development.Time,2,mix,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c348,23.07,15,2.13274471,Development.Time,1,single,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c348,17.01,20,0.828190799,Development.Time,2,mix,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c349,21.05,17,3.24,Development.Time,1,single,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c349,15.21,20,0.610245852,Development.Time,2,mix,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c355,20.93,16,1.316814338,Development.Time,1,single,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c355,17.73,19,0.890954544,Development.Time,2,mix,DevTime,any
a99,Perdikis,Biological Control,2000,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c355,15.74,19,1.060660172,Development.Time,3,mix,DevTime,any
a100,Pfannenstiel,Entomologia Experimentalis et Applicata,1988,Nabis_roseipennis,Terrestrial,Secondary.Consumer,N,c351,23.21985411,11,5.541338087,Development.Time,1,single,DevTime,F
a100,Pfannenstiel,Entomologia Experimentalis et Applicata,1988,Nabis_roseipennis,Terrestrial,Secondary.Consumer,N,c351,24.31509408,11,2.881495805,Development.Time,2,mix,DevTime,F
a100,Pfannenstiel,Entomologia Experimentalis et Applicata,1988,Nabis_roseipennis,Terrestrial,Secondary.Consumer,N,c352,22.67122961,11,1.936065257,Development.Time,1,single,DevTime,M
a100,Pfannenstiel,Entomologia Experimentalis et Applicata,1988,Nabis_roseipennis,Terrestrial,Secondary.Consumer,N,c352,23.05396761,11,4.732037861,Development.Time,2,mix,DevTime,M
a100,Pfannenstiel,Entomologia Experimentalis et Applicata,1988,Nabis_roseipennis,Terrestrial,Secondary.Consumer,N,c161,31.86123205,11,7.159923037,20-day.Egg.Production,1,single,Repro,F
a100,Pfannenstiel,Entomologia Experimentalis et Applicata,1988,Nabis_roseipennis,Terrestrial,Secondary.Consumer,N,c161,30.67046039,11,16.11069407,20-day.Egg.Production,2,mix,Repro,F
a101,Pinto,Aquaculture,2001,Tisbe_biminiensis,Marine,Primary.Consumer,N,c162,29,8,7.2,Life.Span,1,single,Longevity,F
a101,Pinto,Aquaculture,2001,Tisbe_biminiensis,Marine,Primary.Consumer,N,c162,32.9,16,4.9,Life.Span,1,single,Longevity,F
a101,Pinto,Aquaculture,2001,Tisbe_biminiensis,Marine,Primary.Consumer,N,c162,32.7,9,4.6,Life.Span,2,mix,Longevity,F
a101,Pinto,Aquaculture,2001,Tisbe_biminiensis,Marine,Primary.Consumer,N,c163,29.4,27,7.9,Life.Span,1,single,Longevity,M
a101,Pinto,Aquaculture,2001,Tisbe_biminiensis,Marine,Primary.Consumer,N,c163,26.6,16,8,Life.Span,1,single,Longevity,M
a101,Pinto,Aquaculture,2001,Tisbe_biminiensis,Marine,Primary.Consumer,N,c163,17.9,9,4.1,Life.Span,2,mix,Longevity,M
a101,Pinto,Aquaculture,2001,Tisbe_biminiensis,Marine,Primary.Consumer,N,c164,69,8,24.6,Egg.Production,1,single,Repro,F
a101,Pinto,Aquaculture,2001,Tisbe_biminiensis,Marine,Primary.Consumer,N,c164,40.6,16,16.1,Egg.Production,1,single,Repro,F
a101,Pinto,Aquaculture,2001,Tisbe_biminiensis,Marine,Primary.Consumer,N,c164,46,9,17.1,Egg.Production,2,mix,Repro,F
a102,Pumarino,Biological Control,2012,Orius_majusculus,Terrestrial,Secondary.Consumer,N,c165,25.6,15,12.27263623,Female.Longevity,1,single,Longevity,F
a102,Pumarino,Biological Control,2012,Orius_majusculus,Terrestrial,Secondary.Consumer,N,c165,40.6,15,9.167060598,Female.Longevity,2,mix,Longevity,F
a102,Pumarino,Biological Control,2012,Orius_majusculus,Terrestrial,Secondary.Consumer,N,c166,12.47,15,13.99379863,Fecundity,1,single,Repro,F
a102,Pumarino,Biological Control,2012,Orius_majusculus,Terrestrial,Secondary.Consumer,N,c166,274.87,15,85.64653758,Fecundity,2,mix,Repro,F
a103,Pumarino,Entomologia Experimentalis et Applicata,2012,Orius_insidiosus,Terrestrial,Secondary.Consumer,N,c167,15.34,32,8.852745337,Longevity,1,single,Longevity,F
a103,Pumarino,Entomologia Experimentalis et Applicata,2012,Orius_insidiosus,Terrestrial,Secondary.Consumer,N,c167,16.09,32,9.019778268,Longevity,1,single,Longevity,F
a103,Pumarino,Entomologia Experimentalis et Applicata,2012,Orius_insidiosus,Terrestrial,Secondary.Consumer,N,c167,15.5,32,9.131133555,Longevity,3,mix,Longevity,F
a104,Ragusa,Entomophaga,1977,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c168,0.31,5,0.08,Daily.Egg.Production,1,single,Repro,F
a104,Ragusa,Entomophaga,1977,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c168,0.67,5,0.14,Daily.Egg.Production,2,mix,Repro,F
a104,Ragusa,Entomophaga,1977,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c168,0.41,5,0.06,Daily.Egg.Production,2,mix,Repro,F
a105,Rasdi,Aquaculture International,2018,Cyclopina_kasignete,Marine,Primary.Consumer,N,c170,26.00917431,5,1.513761468,Female.lifespan,1,single,Longevity,F
